# fixture=nas_lu,source=/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,modes=text;eager;lazy,warmup=3,measurements=12,text_zstd=true
# query=App.getDescendantsAndFields plus names/operators/types; ids=encounter-order normalized
fixture,source,mode,trial,parse_ms,tu_ms,query_ms,codegen_ms,total_ms,nodes,names,operators,types,typed,materialized,deferred,code_bytes,code_sha256,query_sha256,materialized_read,materialized_tu,materialized_query,materialized_codegen
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,8,485.949,98.447,64.066,9.053,657.515,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,lazy,8,212.196,287.036,66.151,17.712,583.096,42281,551,5255,38337,30616,38820,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,1435,30104,35359,38820
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,eager,8,438.445,78.509,60.295,9.449,586.698,42281,551,5255,38337,30616,195903,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,195903,195903,195903,195903
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,lazy,9,207.952,292.303,77.939,9.978,588.173,42281,551,5255,38337,30616,38820,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,1435,30104,35359,38820
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,9,479.249,83.036,60.000,9.329,631.614,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,eager,9,443.022,88.068,77.122,15.640,623.852,42281,551,5255,38337,30616,195903,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,195903,195903,195903,195903
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,eager,10,435.501,81.069,58.550,9.157,584.277,42281,551,5255,38337,30616,195903,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,195903,195903,195903,195903
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,10,496.416,68.849,77.698,9.796,652.760,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,lazy,10,204.247,294.133,60.876,10.113,569.369,42281,551,5255,38337,30616,38820,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,1435,30104,35359,38820
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,eager,11,446.361,64.528,73.756,9.503,594.148,42281,551,5255,38337,30616,195903,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,195903,195903,195903,195903
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,lazy,11,202.637,290.645,61.489,9.643,564.415,42281,551,5255,38337,30616,38820,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,1435,30104,35359,38820
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,11,484.787,79.703,77.119,9.088,650.697,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
